2,19,179,202,226,324,-1,-1,-1,-1
2,20,139,53,170,142,-1,-1,-1,-1
1,1,550,103,582,197,-1,-1,-1,-1
1,2,864,226,903,337,-1,-1,-1,-1
1,3,454,65,480,149,-1,-1,-1,-1
1,4,249,64,276,149,-1,-1,-1,-1
1,5,174,49,203,137,-1,-1,-1,-1
1,6,137,189,164,292,-1,-1,-1,-1
1,7,437,62,469,150,-1,-1,-1,-1
1,8,119,192,153,296,-1,-1,-1,-1
1,9,678,291,711,400,-1,-1,-1,-1
1,10,205,47,231,130,-1,-1,-1,-1
1,11,817,129,853,216,-1,-1,-1,-1
1,12,712,127,748,207,-1,-1,-1,-1
1,13,547,489,586,537,-1,-1,-1,-1
1,14,272,73,303,161,-1,-1,-1,-1
1,15,897,101,928,195,-1,-1,-1,-1
1,16,525,64,552,156,-1,-1,-1,-1
1,17,395,71,427,163,-1,-1,-1,-1
1,18,50,268,88,395,-1,-1,-1,-1
1,19,179,202,227,325,-1,-1,-1,-1
1,20,139,53,170,142,-1,-1,-1,-1
2,1,548,103,579,195,-1,-1,-1,-1
2,2,864,226,902,336,-1,-1,-1,-1
2,3,454,65,480,149,-1,-1,-1,-1
2,4,248,64,276,149,-1,-1,-1,-1
2,5,175,50,203,137,-1,-1,-1,-1
2,6,136,190,162,292,-1,-1,-1,-1
2,7,437,62,469,150,-1,-1,-1,-1
2,8,119,190,154,296,-1,-1,-1,-1
2,9,678,291,711,400,-1,-1,-1,-1
2,10,205,46,230,128,-1,-1,-1,-1
2,11,815,129,851,216,-1,-1,-1,-1
2,12,711,125,747,205,-1,-1,-1,-1
2,13,547,489,586,537,-1,-1,-1,-1
2,14,272,73,303,161,-1,-1,-1,-1
2,15,897,101,928,194,-1,-1,-1,-1
2,16,524,63,552,155,-1,-1,-1,-1
2,17,395,71,427,163,-1,-1,-1,-1
2,18,50,268,88,395,-1,-1,-1,-1
2,19,179,202,226,324,-1,-1,-1,-1
2,20,139,53,170,142,-1,-1,-1,-1
3,1,546,103,577,193,-1,-1,-1,-1
3,2,863,225,902,335,-1,-1,-1,-1
3,3,455,66,480,149,-1,-1,-1,-1
3,4,248,64,276,149,-1,-1,-1,-1
3,5,174,50,203,137,-1,-1,-1,-1
3,7,436,63,469,151,-1,-1,-1,-1
3,8,120,188,156,297,-1,-1,-1,-1
3,9,678,291,711,400,-1,-1,-1,-1
3,10,205,47,231,127,-1,-1,-1,-1
3,11,815,129,851,215,-1,-1,-1,-1
3,12,711,124,748,206,-1,-1,-1,-1
3,13,549,490,587,537,-1,-1,-1,-1
3,14,271,73,303,162,-1,-1,-1,-1
3,15,897,100,928,193,-1,-1,-1,-1
3,16,524,62,551,154,-1,-1,-1,-1
3,17,394,70,427,163,-1,-1,-1,-1
3,18,50,267,89,395,-1,-1,-1,-1
3,19,179,202,227,325,-1,-1,-1,-1
3,20,139,53,170,142,-1,-1,-1,-1
3,21,769,124,804,215,-1,-1,-1,-1
4,1,544,101,576,193,-1,-1,-1,-1
4,2,863,225,902,334,-1,-1,-1,-1
4,3,455,67,480,149,-1,-1,-1,-1
4,4,248,64,275,150,-1,-1,-1,-1
4,5,173,50,202,137,-1,-1,-1,-1
4,7,437,62,470,151,-1,-1,-1,-1
4,8,121,186,157,296,-1,-1,-1,-1
4,9,678,290,711,399,-1,-1,-1,-1
4,10,205,46,230,127,-1,-1,-1,-1
4,11,815,129,851,215,-1,-1,-1,-1
4,12,711,124,748,206,-1,-1,-1,-1
4,13,551,486,593,539,-1,-1,-1,-1
4,14,271,73,302,162,-1,-1,-1,-1
4,15,898,99,929,192,-1,-1,-1,-1
4,16,524,62,551,153,-1,-1,-1,-1
4,17,394,69,426,163,-1,-1,-1,-1
4,18,50,266,89,395,-1,-1,-1,-1
4,19,179,202,227,326,-1,-1,-1,-1
4,20,137,51,169,142,-1,-1,-1,-1
4,22,104,50,135,139,-1,-1,-1,-1
4,23,0,432,24,538,-1,-1,-1,-1
5,1,541,100,573,193,-1,-1,-1,-1
5,2,863,225,902,334,-1,-1,-1,-1
5,4,247,64,274,150,-1,-1,-1,-1
5,5,173,50,202,136,-1,-1,-1,-1
5,7,437,62,470,151,-1,-1,-1,-1
5,8,121,185,158,296,-1,-1,-1,-1
5,9,678,289,711,399,-1,-1,-1,-1
5,10,205,47,230,127,-1,-1,-1,-1
5,11,815,129,850,213,-1,-1,-1,-1
5,12,712,123,749,207,-1,-1,-1,-1
5,13,552,486,596,540,-1,-1,-1,-1
5,14,270,73,301,162,-1,-1,-1,-1
5,15,899,100,929,191,-1,-1,-1,-1
5,16,524,64,550,151,-1,-1,-1,-1
5,17,394,69,426,163,-1,-1,-1,-1
5,18,50,266,88,395,-1,-1,-1,-1
5,19,180,202,228,326,-1,-1,-1,-1
5,20,137,50,169,142,-1,-1,-1,-1
5,22,103,49,135,139,-1,-1,-1,-1
5,23,0,432,24,539,-1,-1,-1,-1
5,24,107,197,139,293,-1,-1,-1,-1
6,1,538,100,571,193,-1,-1,-1,-1
6,2,863,226,901,334,-1,-1,-1,-1
6,4,247,64,274,150,-1,-1,-1,-1
6,5,173,49,201,136,-1,-1,-1,-1
6,7,437,61,470,152,-1,-1,-1,-1
6,8,122,186,157,295,-1,-1,-1,-1
6,9,677,289,711,399,-1,-1,-1,-1
6,10,205,47,230,127,-1,-1,-1,-1
6,11,815,129,850,213,-1,-1,-1,-1
6,12,711,123,749,208,-1,-1,-1,-1
6,13,553,485,596,540,-1,-1,-1,-1
6,14,270,73,301,162,-1,-1,-1,-1
6,15,899,100,929,192,-1,-1,-1,-1
6,16,526,64,548,138,-1,-1,-1,-1
6,17,394,69,427,163,-1,-1,-1,-1
6,18,49,266,88,395,-1,-1,-1,-1
6,19,180,201,229,327,-1,-1,-1,-1
6,20,137,49,169,141,-1,-1,-1,-1
6,23,0,432,24,539,-1,-1,-1,-1
6,24,107,197,138,291,-1,-1,-1,-1
7,1,534,102,567,195,-1,-1,-1,-1
7,2,862,227,900,334,-1,-1,-1,-1
7,4,246,64,274,152,-1,-1,-1,-1
7,5,173,50,201,136,-1,-1,-1,-1
7,7,438,61,471,151,-1,-1,-1,-1
7,8,122,185,157,292,-1,-1,-1,-1
7,9,678,289,711,399,-1,-1,-1,-1
7,10,205,47,230,128,-1,-1,-1,-1
7,11,815,128,849,212,-1,-1,-1,-1
7,12,711,121,749,208,-1,-1,-1,-1
7,13,554,485,597,541,-1,-1,-1,-1
7,14,269,73,301,163,-1,-1,-1,-1
7,15,899,101,929,193,-1,-1,-1,-1
7,16,526,65,548,133,-1,-1,-1,-1
7,17,394,69,427,163,-1,-1,-1,-1
7,18,50,266,88,395,-1,-1,-1,-1
7,19,181,199,231,327,-1,-1,-1,-1
7,20,137,48,169,141,-1,-1,-1,-1
7,23,0,432,24,538,-1,-1,-1,-1
7,24,107,197,138,289,-1,-1,-1,-1
8,1,532,102,566,195,-1,-1,-1,-1
8,2,863,227,900,332,-1,-1,-1,-1
8,4,246,65,274,154,-1,-1,-1,-1
8,5,173,50,201,137,-1,-1,-1,-1
8,7,439,61,472,151,-1,-1,-1,-1
8,8,122,185,156,291,-1,-1,-1,-1
8,9,678,290,711,398,-1,-1,-1,-1
8,10,204,47,231,128,-1,-1,-1,-1
8,11,810,126,847,216,-1,-1,-1,-1
8,12,710,121,748,207,-1,-1,-1,-1
8,13,556,485,598,540,-1,-1,-1,-1
8,14,268,73,300,164,-1,-1,-1,-1
8,15,899,101,930,194,-1,-1,-1,-1
8,16,526,65,547,128,-1,-1,-1,-1
8,17,394,69,427,163,-1,-1,-1,-1
8,18,50,266,89,395,-1,-1,-1,-1
8,19,182,198,231,325,-1,-1,-1,-1
8,20,136,48,169,141,-1,-1,-1,-1
8,23,0,432,24,538,-1,-1,-1,-1
8,24,107,195,138,289,-1,-1,-1,-1
8,25,693,293,724,404,-1,-1,-1,-1
9,1,530,103,565,194,-1,-1,-1,-1
9,2,862,227,899,331,-1,-1,-1,-1
9,4,246,65,274,155,-1,-1,-1,-1
9,5,173,51,202,137,-1,-1,-1,-1
9,7,446,62,478,151,-1,-1,-1,-1
9,8,122,183,156,290,-1,-1,-1,-1
9,9,677,290,710,399,-1,-1,-1,-1
9,10,205,48,231,128,-1,-1,-1,-1
9,11,809,126,845,215,-1,-1,-1,-1
9,12,710,122,747,205,-1,-1,-1,-1
9,13,558,486,600,540,-1,-1,-1,-1
9,14,268,73,299,164,-1,-1,-1,-1
9,15,899,102,930,196,-1,-1,-1,-1
9,16,525,66,547,126,-1,-1,-1,-1
9,17,394,69,426,163,-1,-1,-1,-1
9,18,50,266,89,396,-1,-1,-1,-1
9,19,182,197,231,323,-1,-1,-1,-1
9,23,0,432,24,538,-1,-1,-1,-1
9,24,106,194,139,290,-1,-1,-1,-1
9,25,692,292,723,403,-1,-1,-1,-1
10,1,529,105,563,193,-1,-1,-1,-1
10,2,861,228,898,331,-1,-1,-1,-1
10,4,246,65,275,155,-1,-1,-1,-1
10,5,174,51,202,137,-1,-1,-1,-1
10,7,447,62,480,151,-1,-1,-1,-1
10,8,122,182,156,289,-1,-1,-1,-1
10,9,678,290,711,399,-1,-1,-1,-1
10,10,204,48,231,129,-1,-1,-1,-1
10,11,808,126,844,214,-1,-1,-1,-1
10,12,709,124,745,205,-1,-1,-1,-1
10,13,561,486,601,539,-1,-1,-1,-1
10,14,268,73,299,163,-1,-1,-1,-1
10,15,899,103,931,199,-1,-1,-1,-1
10,16,525,67,546,124,-1,-1,-1,-1
10,17,394,69,426,162,-1,-1,-1,-1
10,18,50,267,88,395,-1,-1,-1,-1
10,19,183,197,231,321,-1,-1,-1,-1
10,20,137,51,168,141,-1,-1,-1,-1
10,23,0,431,25,539,-1,-1,-1,-1
10,24,106,194,138,289,-1,-1,-1,-1
11,1,528,103,562,193,-1,-1,-1,-1
11,2,861,228,898,330,-1,-1,-1,-1
11,4,246,66,275,155,-1,-1,-1,-1
11,5,174,51,202,137,-1,-1,-1,-1
11,7,442,62,475,151,-1,-1,-1,-1
11,8,122,182,155,288,-1,-1,-1,-1
11,9,678,290,711,399,-1,-1,-1,-1
11,10,204,47,231,129,-1,-1,-1,-1
11,11,808,126,843,212,-1,-1,-1,-1
11,12,708,124,743,204,-1,-1,-1,-1
11,13,563,487,602,539,-1,-1,-1,-1
11,14,267,74,299,163,-1,-1,-1,-1
11,15,899,103,932,201,-1,-1,-1,-1
11,16,525,68,547,123,-1,-1,-1,-1
11,17,394,69,427,162,-1,-1,-1,-1
11,18,50,267,88,395,-1,-1,-1,-1
11,19,184,196,231,319,-1,-1,-1,-1
11,20,137,52,168,141,-1,-1,-1,-1
11,23,0,428,25,541,-1,-1,-1,-1
11,24,107,194,138,287,-1,-1,-1,-1
12,1,525,101,561,193,-1,-1,-1,-1
12,2,861,228,898,331,-1,-1,-1,-1
12,4,246,66,274,155,-1,-1,-1,-1
12,5,174,52,202,137,-1,-1,-1,-1
12,7,440,63,474,151,-1,-1,-1,-1
12,8,121,183,154,287,-1,-1,-1,-1
12,9,678,290,711,398,-1,-1,-1,-1
12,10,204,47,231,129,-1,-1,-1,-1
12,11,807,126,842,211,-1,-1,-1,-1
12,12,709,118,742,195,-1,-1,-1,-1
12,13,565,487,603,538,-1,-1,-1,-1
12,14,267,74,299,164,-1,-1,-1,-1
12,15,900,104,933,201,-1,-1,-1,-1
12,16,517,66,547,142,-1,-1,-1,-1
12,17,394,70,426,162,-1,-1,-1,-1
12,18,50,267,88,395,-1,-1,-1,-1
12,19,185,195,232,318,-1,-1,-1,-1
12,20,137,52,168,141,-1,-1,-1,-1
12,23,0,428,26,542,-1,-1,-1,-1
12,24,106,194,138,286,-1,-1,-1,-1
12,26,693,293,724,404,-1,-1,-1,-1
13,1,524,101,560,193,-1,-1,-1,-1
13,2,861,227,898,331,-1,-1,-1,-1
13,4,246,67,274,156,-1,-1,-1,-1
13,5,174,53,202,137,-1,-1,-1,-1
13,7,439,63,473,151,-1,-1,-1,-1
13,8,120,182,154,286,-1,-1,-1,-1
13,9,677,290,711,399,-1,-1,-1,-1
13,10,205,47,231,129,-1,-1,-1,-1
13,11,807,125,842,212,-1,-1,-1,-1
13,12,708,117,741,193,-1,-1,-1,-1
13,13,566,487,604,538,-1,-1,-1,-1
13,14,267,74,298,164,-1,-1,-1,-1
13,15,901,106,934,202,-1,-1,-1,-1
13,16,514,66,546,148,-1,-1,-1,-1
13,17,395,70,427,162,-1,-1,-1,-1
13,18,50,267,88,394,-1,-1,-1,-1
13,19,184,194,232,317,-1,-1,-1,-1
13,23,0,428,26,540,-1,-1,-1,-1
13,24,106,193,138,284,-1,-1,-1,-1
13,26,692,292,723,403,-1,-1,-1,-1
14,1,523,99,559,192,-1,-1,-1,-1
14,2,861,227,898,331,-1,-1,-1,-1
14,4,246,67,274,156,-1,-1,-1,-1
14,5,174,53,202,137,-1,-1,-1,-1
14,7,439,63,474,152,-1,-1,-1,-1
14,9,678,290,711,399,-1,-1,-1,-1
14,10,205,48,231,128,-1,-1,-1,-1
14,11,806,125,841,213,-1,-1,-1,-1
14,12,705,119,741,204,-1,-1,-1,-1
14,13,567,487,604,538,-1,-1,-1,-1
14,14,266,76,298,168,-1,-1,-1,-1
14,15,902,106,934,202,-1,-1,-1,-1
14,16,513,66,545,151,-1,-1,-1,-1
14,17,395,71,427,162,-1,-1,-1,-1
14,18,50,266,88,394,-1,-1,-1,-1
14,19,185,193,233,316,-1,-1,-1,-1
14,23,0,427,26,540,-1,-1,-1,-1
14,24,107,191,139,283,-1,-1,-1,-1
14,26,692,292,722,402,-1,-1,-1,-1
14,27,103,48,134,139,-1,-1,-1,-1
15,1,521,98,557,191,-1,-1,-1,-1
15,2,861,226,899,331,-1,-1,-1,-1
15,4,246,67,274,156,-1,-1,-1,-1
15,5,173,53,202,136,-1,-1,-1,-1
15,7,439,64,473,151,-1,-1,-1,-1
15,9,677,290,711,399,-1,-1,-1,-1
15,10,205,48,231,127,-1,-1,-1,-1
15,11,805,124,840,211,-1,-1,-1,-1
15,12,706,116,740,196,-1,-1,-1,-1
15,13,568,486,605,538,-1,-1,-1,-1
15,14,266,79,298,169,-1,-1,-1,-1
15,15,901,107,935,204,-1,-1,-1,-1
15,16,512,66,545,152,-1,-1,-1,-1
15,17,395,71,427,161,-1,-1,-1,-1
15,18,50,267,88,395,-1,-1,-1,-1
15,19,185,192,233,315,-1,-1,-1,-1
15,23,0,427,26,540,-1,-1,-1,-1
15,24,106,191,139,284,-1,-1,-1,-1
15,26,691,292,722,402,-1,-1,-1,-1
15,27,103,48,133,139,-1,-1,-1,-1
16,1,519,99,554,190,-1,-1,-1,-1
16,2,861,226,898,331,-1,-1,-1,-1
16,4,246,68,274,158,-1,-1,-1,-1
16,5,174,53,202,136,-1,-1,-1,-1
16,7,440,63,474,152,-1,-1,-1,-1
16,9,678,290,711,398,-1,-1,-1,-1
16,10,205,44,231,122,-1,-1,-1,-1
16,11,805,123,839,209,-1,-1,-1,-1
16,12,707,115,740,193,-1,-1,-1,-1
16,13,568,487,605,538,-1,-1,-1,-1
16,14,267,79,298,170,-1,-1,-1,-1
16,15,902,107,936,205,-1,-1,-1,-1
16,16,512,67,544,153,-1,-1,-1,-1
16,17,395,71,427,161,-1,-1,-1,-1
16,18,50,267,88,395,-1,-1,-1,-1
16,19,187,192,234,314,-1,-1,-1,-1
16,23,0,424,26,540,-1,-1,-1,-1
16,24,105,190,139,284,-1,-1,-1,-1
16,26,692,292,722,402,-1,-1,-1,-1
16,27,102,51,132,139,-1,-1,-1,-1
17,1,517,98,552,190,-1,-1,-1,-1
17,2,860,226,898,331,-1,-1,-1,-1
17,4,246,69,274,160,-1,-1,-1,-1
17,5,174,54,202,136,-1,-1,-1,-1
17,7,439,63,474,153,-1,-1,-1,-1
17,9,678,290,711,399,-1,-1,-1,-1
17,10,205,42,231,120,-1,-1,-1,-1
17,11,804,123,838,210,-1,-1,-1,-1
17,12,706,114,739,192,-1,-1,-1,-1
17,13,569,487,605,538,-1,-1,-1,-1
17,14,266,80,297,170,-1,-1,-1,-1
17,15,902,107,936,205,-1,-1,-1,-1
17,16,512,70,545,157,-1,-1,-1,-1
17,17,395,71,427,161,-1,-1,-1,-1
17,18,50,266,89,395,-1,-1,-1,-1
17,19,186,191,234,314,-1,-1,-1,-1
17,23,0,423,27,541,-1,-1,-1,-1
17,24,103,190,137,284,-1,-1,-1,-1
17,26,692,293,722,403,-1,-1,-1,-1
17,27,102,52,131,139,-1,-1,-1,-1
17,28,351,2,379,74,-1,-1,-1,-1
1,1,590,158,729,288,-1,-1,-1,-1
1,2,741,282,864,367,-1,-1,-1,-1
2,1,590,158,728,288,-1,-1,-1,-1
2,2,742,282,862,366,-1,-1,-1,-1
3,1,590,158,728,287,-1,-1,-1,-1
3,2,741,283,863,366,-1,-1,-1,-1
4,1,589,158,728,287,-1,-1,-1,-1
4,2,741,282,864,366,-1,-1,-1,-1
5,1,588,157,728,287,-1,-1,-1,-1
5,2,740,282,865,367,-1,-1,-1,-1
1,1,209,179,226,211,-1,-1,-1,-1
1,2,670,104,697,121,-1,-1,-1,-1
1,3,720,109,759,144,-1,-1,-1,-1
1,4,801,134,829,161,-1,-1,-1,-1
1,5,556,93,580,108,-1,-1,-1,-1
1,6,651,94,675,112,-1,-1,-1,-1
1,7,812,130,850,167,-1,-1,-1,-1
1,8,753,106,776,127,-1,-1,-1,-1
1,9,833,98,853,125,-1,-1,-1,-1
1,10,669,132,723,175,-1,-1,-1,-1
1,11,835,163,853,197,-1,-1,-1,-1
1,12,366,113,403,150,-1,-1,-1,-1
1,13,569,100,608,122,-1,-1,-1,-1
1,14,406,105,444,131,-1,-1,-1,-1
1,15,605,93,634,112,-1,-1,-1,-1
1,16,763,172,825,236,-1,-1,-1,-1
1,17,362,63,445,103,-1,-1,-1,-1
2,1,209,179,225,210,-1,-1,-1,-1
2,2,669,104,696,121,-1,-1,-1,-1
2,3,718,109,755,143,-1,-1,-1,-1
2,4,801,133,828,159,-1,-1,-1,-1
2,5,555,93,579,108,-1,-1,-1,-1
2,6,651,94,675,112,-1,-1,-1,-1
2,7,810,129,849,167,-1,-1,-1,-1
2,8,751,106,774,127,-1,-1,-1,-1
2,9,833,97,852,123,-1,-1,-1,-1
2,10,667,131,722,175,-1,-1,-1,-1
2,11,835,163,853,197,-1,-1,-1,-1
2,12,365,111,403,149,-1,-1,-1,-1
2,13,569,99,609,122,-1,-1,-1,-1
2,14,405,105,443,131,-1,-1,-1,-1
2,15,605,93,634,112,-1,-1,-1,-1
2,16,762,171,823,234,-1,-1,-1,-1
2,17,359,61,444,102,-1,-1,-1,-1
2,18,447,86,485,104,-1,-1,-1,-1
2,19,128,235,155,287,-1,-1,-1,-1
3,1,209,179,225,211,-1,-1,-1,-1
3,2,669,103,696,120,-1,-1,-1,-1
3,3,718,110,755,143,-1,-1,-1,-1
3,4,799,132,828,159,-1,-1,-1,-1
3,5,555,93,579,108,-1,-1,-1,-1
3,6,650,94,674,112,-1,-1,-1,-1
3,7,809,128,847,166,-1,-1,-1,-1
3,8,752,106,774,126,-1,-1,-1,-1
3,9,833,96,852,123,-1,-1,-1,-1
3,10,665,131,721,175,-1,-1,-1,-1
3,11,834,162,852,197,-1,-1,-1,-1
3,12,365,112,403,150,-1,-1,-1,-1
3,13,569,99,608,121,-1,-1,-1,-1
3,14,406,105,443,130,-1,-1,-1,-1
3,15,605,93,634,112,-1,-1,-1,-1
3,16,760,170,821,233,-1,-1,-1,-1
3,17,361,60,443,99,-1,-1,-1,-1
3,19,127,234,155,288,-1,-1,-1,-1
4,1,209,179,225,211,-1,-1,-1,-1
4,2,669,103,696,120,-1,-1,-1,-1
4,3,718,110,755,143,-1,-1,-1,-1
4,4,799,131,828,159,-1,-1,-1,-1
4,5,556,93,579,108,-1,-1,-1,-1
4,6,650,94,674,112,-1,-1,-1,-1
4,7,809,128,847,165,-1,-1,-1,-1
4,8,751,106,773,125,-1,-1,-1,-1
4,9,833,96,852,123,-1,-1,-1,-1
4,10,664,131,720,176,-1,-1,-1,-1
4,11,834,161,852,197,-1,-1,-1,-1
4,12,365,112,402,150,-1,-1,-1,-1
4,13,569,99,608,122,-1,-1,-1,-1
4,14,405,105,442,130,-1,-1,-1,-1
4,15,604,94,633,113,-1,-1,-1,-1
4,16,758,170,819,233,-1,-1,-1,-1
4,17,360,59,441,98,-1,-1,-1,-1
4,19,126,235,154,289,-1,-1,-1,-1
4,20,570,94,601,113,-1,-1,-1,-1
5,1,209,179,226,210,-1,-1,-1,-1
5,2,669,103,695,120,-1,-1,-1,-1
5,3,717,109,755,143,-1,-1,-1,-1
5,4,798,131,828,160,-1,-1,-1,-1
5,5,555,93,579,108,-1,-1,-1,-1
5,6,650,93,674,111,-1,-1,-1,-1
5,8,751,105,773,125,-1,-1,-1,-1
5,9,833,96,852,122,-1,-1,-1,-1
5,10,663,131,719,175,-1,-1,-1,-1
5,11,834,161,853,196,-1,-1,-1,-1
5,12,365,113,402,151,-1,-1,-1,-1
5,13,569,99,608,121,-1,-1,-1,-1
5,14,406,106,442,130,-1,-1,-1,-1
5,15,604,94,632,112,-1,-1,-1,-1
5,16,758,169,818,232,-1,-1,-1,-1
5,17,356,59,444,101,-1,-1,-1,-1
5,19,125,234,154,289,-1,-1,-1,-1
5,20,569,94,601,113,-1,-1,-1,-1
5,21,828,146,851,192,-1,-1,-1,-1
6,1,210,179,227,210,-1,-1,-1,-1
6,2,669,103,694,120,-1,-1,-1,-1
6,3,717,109,754,142,-1,-1,-1,-1
6,4,798,131,828,160,-1,-1,-1,-1
6,5,555,93,579,108,-1,-1,-1,-1
6,6,650,93,674,111,-1,-1,-1,-1
6,8,750,105,773,126,-1,-1,-1,-1
6,9,832,96,852,124,-1,-1,-1,-1
6,10,663,131,718,175,-1,-1,-1,-1
6,11,833,160,852,196,-1,-1,-1,-1
6,12,364,114,401,151,-1,-1,-1,-1
6,13,568,99,607,121,-1,-1,-1,-1
6,14,406,106,443,132,-1,-1,-1,-1
6,15,603,94,632,112,-1,-1,-1,-1
6,16,758,170,818,231,-1,-1,-1,-1
6,17,355,59,444,102,-1,-1,-1,-1
6,19,125,233,154,289,-1,-1,-1,-1
6,20,568,94,601,113,-1,-1,-1,-1
6,21,828,146,850,191,-1,-1,-1,-1
7,1,210,179,227,210,-1,-1,-1,-1
7,2,669,104,694,119,-1,-1,-1,-1
7,3,717,109,754,142,-1,-1,-1,-1
7,4,797,131,827,160,-1,-1,-1,-1
7,5,555,92,579,108,-1,-1,-1,-1
7,6,649,92,674,111,-1,-1,-1,-1
7,8,750,105,772,126,-1,-1,-1,-1
7,9,833,96,853,123,-1,-1,-1,-1
7,10,663,132,716,175,-1,-1,-1,-1
7,11,833,159,852,195,-1,-1,-1,-1
7,12,364,115,401,152,-1,-1,-1,-1
7,13,569,99,607,120,-1,-1,-1,-1
7,14,406,106,443,131,-1,-1,-1,-1
7,15,602,93,631,112,-1,-1,-1,-1
7,16,755,169,814,228,-1,-1,-1,-1
7,17,357,59,443,101,-1,-1,-1,-1
7,19,125,233,154,289,-1,-1,-1,-1
